;sessionID;DNI;Telef;CP;duration_call_mins;funnel_steps;product;Municipio;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Media de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Mediana de la renta por unidad de consumo;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por hogar;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta bruta media por persona;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por hogar;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Renta neta media por persona ;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos consumados;Homicidios dolosos y asesinatos en grado tentativa;Homicidios dolosos y asesinatos en grado tentativa;Delitos graves y menos graves de lesiones y riña tumultuaria;Delitos graves y menos graves de lesiones y riña tumultuaria;Secuestro;Secuestro;Delitos contra la libertad e indemnidad sexual;Delitos contra la libertad e indemnidad sexual;Agresión sexual con penetración;Agresión sexual con penetración;Resto de delitos contra la libertad e indemnidad sexual;Resto de delitos contra la libertad e indemnidad sexual;Robos con violencia e intimidación;Robos con violencia e intimidación; Robos con fuerza en domicilios, establecimientos y otras instalaciones; Robos con fuerza en domicilios, establecimientos y otras instalaciones;Robos con fuerza en domicilios;Robos con fuerza en domicilios;Hurtos;Hurtos;Sustracciones de vehículos;Sustracciones de vehículos;Tráfico de drogas;Tráfico de drogas;Resto de infracciones penales;Resto de infracciones penales;TOTAL INFRACCIONES PENALES;TOTAL INFRACCIONES PENALES
23;b'MC4xMjk0OTk5Njc5NzI1Njk4';X68132356;699159274;28047;21.445882286695657;['Piso', 'Intermedio', 'Sin Perro'];Home Premium;Collado Villalba;16.97730303030303;17.067;17.689848484848483;18.277264705882352;19.114911764705884;19.076176470588237;15.262121212121212;15.283333333333333;15.94090909090909;16.54264705882353;17.33529411764706;17.211764705882356;38.081272727272726;38.950878787878786;39.89530303030303;41.03770588235294;42.93776470588235;42.75923529411765;13.094787878787878;13.151484848484849;13.748727272727274;14.26629411764706;14.98294117647059;15.03520588235294;31.836242424242425;32.58224242424242;33.24163636363636;34.1415;35.497470588235295;35.47891176470588;10.951757575757576;11.000424242424243;11.459060606060605;11.87164705882353;12.391852941176472;12.477205882352942;0.0;0.0;0.0;1.0;9.0;8.0;0.0;0.0;6.0;7.0;1.0;1.0;5.0;6.0;52.0;11.0;55.0;49.0;45.0;28.0;244.0;180.0;3.0;6.0;4.0;4.0;467.0;404.0;840.0;670.0
24;b'MC4xNzQxMzMyNDAzODM5NzAwNA==';X44777781;624278182;28047;1.525970551313296;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Collado Villalba;16.97730303030303;17.067;17.689848484848483;18.277264705882352;19.114911764705884;19.076176470588237;15.262121212121212;15.283333333333333;15.94090909090909;16.54264705882353;17.33529411764706;17.211764705882356;38.081272727272726;38.950878787878786;39.89530303030303;41.03770588235294;42.93776470588235;42.75923529411765;13.094787878787878;13.151484848484849;13.748727272727274;14.26629411764706;14.98294117647059;15.03520588235294;31.836242424242425;32.58224242424242;33.24163636363636;34.1415;35.497470588235295;35.47891176470588;10.951757575757576;11.000424242424243;11.459060606060605;11.87164705882353;12.391852941176472;12.477205882352942;0.0;0.0;0.0;1.0;9.0;8.0;0.0;0.0;6.0;7.0;1.0;1.0;5.0;6.0;52.0;11.0;55.0;49.0;45.0;28.0;244.0;180.0;3.0;6.0;4.0;4.0;467.0;404.0;840.0;670.0
25;b'MC4yMzIwNzg4MTE0MTY4ODA4';X64104384;644052103;28047;6.592053453749182;['Chalet', 'Unifamiliar', 'Con Rejas'];;Collado Villalba;16.97730303030303;17.067;17.689848484848483;18.277264705882352;19.114911764705884;19.076176470588237;15.262121212121212;15.283333333333333;15.94090909090909;16.54264705882353;17.33529411764706;17.211764705882356;38.081272727272726;38.950878787878786;39.89530303030303;41.03770588235294;42.93776470588235;42.75923529411765;13.094787878787878;13.151484848484849;13.748727272727274;14.26629411764706;14.98294117647059;15.03520588235294;31.836242424242425;32.58224242424242;33.24163636363636;34.1415;35.497470588235295;35.47891176470588;10.951757575757576;11.000424242424243;11.459060606060605;11.87164705882353;12.391852941176472;12.477205882352942;0.0;0.0;0.0;1.0;9.0;8.0;0.0;0.0;6.0;7.0;1.0;1.0;5.0;6.0;52.0;11.0;55.0;49.0;45.0;28.0;244.0;180.0;3.0;6.0;4.0;4.0;467.0;404.0;840.0;670.0
26;b'MC4zMjM5NjAxNzgwMTQ2NTI0';X68132356;699159274;28047;25.88424506335929;['Piso', 'Intermedio', 'Sin Perro'];Home Premium;Collado Villalba;16.97730303030303;17.067;17.689848484848483;18.277264705882352;19.114911764705884;19.076176470588237;15.262121212121212;15.283333333333333;15.94090909090909;16.54264705882353;17.33529411764706;17.211764705882356;38.081272727272726;38.950878787878786;39.89530303030303;41.03770588235294;42.93776470588235;42.75923529411765;13.094787878787878;13.151484848484849;13.748727272727274;14.26629411764706;14.98294117647059;15.03520588235294;31.836242424242425;32.58224242424242;33.24163636363636;34.1415;35.497470588235295;35.47891176470588;10.951757575757576;11.000424242424243;11.459060606060605;11.87164705882353;12.391852941176472;12.477205882352942;0.0;0.0;0.0;1.0;9.0;8.0;0.0;0.0;6.0;7.0;1.0;1.0;5.0;6.0;52.0;11.0;55.0;49.0;45.0;28.0;244.0;180.0;3.0;6.0;4.0;4.0;467.0;404.0;840.0;670.0
27;b'MC40MTE2MDU4NzI5NTExNjE0Nw==';X10413457;638145404;28127;21.28942805357316;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];Home Premium Plus;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
28;b'MC41NDQ3MjI1MjE0NDk0ODk0';X71576600;624227805;28127;7.406504257539093;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
29;b'MC42NzI0NDE1NDA1Mzc1Njg4';X25853763;636782658;28127;6.501595746438239;['Chalet', 'Unifamiliar', 'Con Rejas'];;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
30;b'MC43NDQ1NTgwNzMzMjg0NTc0';X10413457;638145404;28127;20.3197793162768;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];Home Premium Plus;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
31;b'MC43NTc5NDg1NTgwMDY1NjAy';X60116391;644899494;28127;6.495130727017235;['Chalet', 'Adosado', 'Sin Rejas'];;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
32;b'MC44NzY2NTc4Njk3MjIxMTcx';X25853763;636782658;28127;9.960554199613531;['Chalet', 'Unifamiliar', 'Con Rejas'];;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
33;b'MC44ODQzNTc5MTAxOTU0MzEy';X60116391;644899494;28127;8.474853820444235;['Chalet', 'Adosado', 'Sin Rejas'];;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
34;b'MC45MzEzMTc4NTAxOTIyMzk=';X71576600;624227805;28127;9.47638162921653;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
35;b'MC4xNTc4MDI3NDk0NDUwOTgx';X71576600;624227805;28127;6.50397479907933;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
36;b'MC4xNzg2MDU2MTU2ODY5NzMy';X10413457;638145404;28127;27.947177155481487;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];Home Premium Plus;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
37;b'MC4xOTA3MTY0MDE5MjE4MDc5NA==';X10413457;638145404;28127;12.886290870960392;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];Home Premium Plus;Rozas de Madrid;30.79578431372549;31.588666666666665;31.442117647058822;32.89256862745098;33.712490196078434;33.191;26.016666666666666;26.25;26.78529411764706;27.85588235294118;28.761764705882353;28.35;78.48211764705883;81.66917647058823;81.30305882352941;85.4843137254902;87.24476470588236;84.14;24.994274509803923;25.603882352941177;25.599098039215686;26.81394117647059;27.59945098039216;27.247;59.32398039215686;61.908058823529416;61.49325490196078;64.44003921568627;65.9254705882353;64.71774509803922;18.90352941176471;19.44880392156863;19.420686274509805;20.305607843137256;20.890980392156862;20.72907843137255;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;10.0;8.0;1.0;1.0;9.0;7.0;20.0;36.0;99.0;93.0;71.0;72.0;342.0;337.0;15.0;19.0;1.0;1.0;646.0;520.0;1138.0;1024.0
38;b'MC40MTI2NTE2Mzk5NjY2MDc4';X90947819;617708206;28015;6.834872526847677;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
39;b'MC40MTMzMzAxMjIyMDg5ODAyNA==';X87674915;651709843;28015;5.559914182084502;['Piso', 'Intermedio', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
40;b'MC41MDk5MzUxNjI5NTI1NDA2';X78419672;612128538;28015;0.4260808577009838;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
41;b'MC41OTU2MTE5MzI3NzgxMzYz';X90947819;617708206;28015;1.85406286881032;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
42;b'MC42MjU5Mzc1MjA1NjA2ODE=';X87674915;651709843;28015;10.539010154929706;['Piso', 'Intermedio', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
43;b'MC42MjU5OTA2NzA4ODMwNDU5';X78419672;612128538;28015;5.415224991924887;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
44;b'MC42NzY0NTgxNDU0MTIxOTk2';X90947819;617708206;28015;0.3239934020305419;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
45;b'MC42OTIzNzQxMjg4Mzc4MDk3';X90947819;617708206;28015;3.2667902642085265;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
46;b'MC43OTg5NjU5NjAyODMxMTk3';X78419672;612128538;28015;9.173483645990627;['Piso', 'Bajo', 'Con Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
47;b'MC44NzY2MzkzNjAyNTU1MzQ3';X90947819;617708206;28015;7.108202817493698;['Piso', 'Bajo', 'Sin Rejas', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
48;b'MC4wODc3ODY4MDk1Njk2Nzg2Ng==';X87674915;651709843;28015;9.828482325469023;['Piso', 'Intermedio', 'Sin Perro'];;Arroyomolinos;20.0776875;20.5745;21.211875;22.127125;23.0476875;23.188375;18.55;19.03125;19.55625;20.475;21.39375;21.48125;45.965937499999995;47.6285625;49.749625;52.532375;55.173125;55.8335;15.044437499999999;15.3759375;15.92025;16.611125;17.4485;17.6816875;37.62975;38.8833125;40.3940625;42.5828125;44.480875;44.8943125;12.3213125;12.5584375;12.933375;13.4736875;14.076;14.2276875;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;2.0;1.0;1.0;4.0;1.0;10.0;10.0;28.0;29.0;21.0;14.0;415.0;363.0;16.0;19.0;0.0;0.0;266.0;251.0;740.0;676.0
